"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: classType","Param: limit","Param: methodSize","Param: objectSize","Param: useAsm"
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,583145253.575000,7758680.589361,"ns/op",GS,1000,128,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1391981818.600000,44477820.250776,"ns/op",GS,1000,128,4096,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,173509.160347,1204.238491,"ns/op",GS,1000,256,2,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,483247.037587,2452.338300,"ns/op",GS,1000,256,4,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,873908.470403,5337.601935,"ns/op",GS,1000,256,8,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1237318.884672,4919.999530,"ns/op",GS,1000,256,16,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,2605476.480690,12352.618107,"ns/op",GS,1000,256,32,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,5947417.530271,17261.749824,"ns/op",GS,1000,256,64,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,13947785.326726,123780.315452,"ns/op",GS,1000,256,128,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34425686.696709,186550.085565,"ns/op",GS,1000,256,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,90750887.861364,647640.038178,"ns/op",GS,1000,256,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,212727189.031333,6280710.155536,"ns/op",GS,1000,256,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,548017159.135000,7093028.009891,"ns/op",GS,1000,256,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1273857676.650000,62461437.943982,"ns/op",GS,1000,256,4096,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,172606.831671,480.777121,"ns/op",GS,1000,512,2,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,475883.056895,1958.522179,"ns/op",GS,1000,512,4,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,880653.802799,8827.008535,"ns/op",GS,1000,512,8,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1245343.452242,4647.346711,"ns/op",GS,1000,512,16,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,2617789.508440,13464.931083,"ns/op",GS,1000,512,32,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,5941892.748654,22907.497953,"ns/op",GS,1000,512,64,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,13904323.132289,126422.466059,"ns/op",GS,1000,512,128,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34254078.481529,124434.460331,"ns/op",GS,1000,512,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,155312100.164286,1032894.459662,"ns/op",GS,1000,512,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,358172399.134167,10938219.613420,"ns/op",GS,1000,512,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,814060478.540000,6534437.119818,"ns/op",GS,1000,512,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1771991851.640000,55655069.862134,"ns/op",GS,1000,512,4096,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,172314.671064,414.600541,"ns/op",GS,1000,1024,2,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,452468.982832,20876.877872,"ns/op",GS,1000,1024,4,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,879881.810483,10633.137960,"ns/op",GS,1000,1024,8,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1241658.719185,7695.090779,"ns/op",GS,1000,1024,16,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,2607457.403395,14660.199811,"ns/op",GS,1000,1024,32,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,5901056.219336,21464.401998,"ns/op",GS,1000,1024,64,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,14263417.799818,140363.060171,"ns/op",GS,1000,1024,128,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34561220.536985,228111.185344,"ns/op",GS,1000,1024,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,154069929.167143,1410281.475881,"ns/op",GS,1000,1024,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,351114708.082500,11945144.214387,"ns/op",GS,1000,1024,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,816445747.540000,7711260.420595,"ns/op",GS,1000,1024,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1765215029.780000,57525117.976693,"ns/op",GS,1000,1024,4096,
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,61435.075064,754.547308,"ns/op",GS,1000,,2,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,80197.185903,462.641093,"ns/op",GS,1000,,2,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,98607.569667,806.377708,"ns/op",GS,1000,,2,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,134842.606967,347.808569,"ns/op",GS,1000,,4,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,157658.114884,7079.579771,"ns/op",GS,1000,,4,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,268096.087306,6885.096105,"ns/op",GS,1000,,4,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,207566.961075,647.769091,"ns/op",GS,1000,,8,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,463611.229988,6446.363483,"ns/op",GS,1000,,8,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,589264.256872,9849.262262,"ns/op",GS,1000,,8,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,408413.631876,571.693886,"ns/op",GS,1000,,16,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1045298.208844,8915.638003,"ns/op",GS,1000,,16,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1260332.384977,19913.983353,"ns/op",GS,1000,,16,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,791451.508651,6557.602816,"ns/op",GS,1000,,32,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,2033989.210444,23198.559350,"ns/op",GS,1000,,32,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,2762509.446760,26439.521992,"ns/op",GS,1000,,32,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1887240.145299,10293.036922,"ns/op",GS,1000,,64,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,4319248.017526,38997.228553,"ns/op",GS,1000,,64,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,6505910.454866,47110.181209,"ns/op",GS,1000,,64,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,5020129.297802,23550.191693,"ns/op",GS,1000,,128,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,9592636.243521,51811.159971,"ns/op",GS,1000,,128,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,15040373.487067,156540.047159,"ns/op",GS,1000,,128,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,14439615.219290,163178.873466,"ns/op",GS,1000,,256,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,20757612.872822,143368.838891,"ns/op",GS,1000,,256,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,37803023.376937,239235.327169,"ns/op",GS,1000,,256,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,45896328.859036,457333.446206,"ns/op",GS,1000,,512,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,55407279.915201,549955.428412,"ns/op",GS,1000,,512,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,102822855.568455,856661.327307,"ns/op",GS,1000,,512,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,172623066.546905,3161257.527657,"ns/op",GS,1000,,1024,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,135758382.443571,1528183.666154,"ns/op",GS,1000,,1024,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,384684944.833833,40429893.251961,"ns/op",GS,1000,,1024,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,478280892.080000,12192188.075972,"ns/op",GS,1000,,2048,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,385842732.999167,16437348.838690,"ns/op",GS,1000,,2048,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1917394331.380000,15927000.055293,"ns/op",GS,1000,,2048,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1136098055.820000,61957631.181296,"ns/op",GS,1000,,4096,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,954979504.675000,64076203.824297,"ns/op",GS,1000,,4096,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,3734491751.240000,15455764.839666,"ns/op",GS,1000,,4096,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,3800451456.730000,460612128.028956,"ns/op",GS,1000,,8192,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,5852022819.330000,84566999.347892,"ns/op",GS,1000,,8192,NO_ASM
