"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,4990.24870940805,22.698721876963543,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,35045.20880013428,60.75146633812376,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,331337.20665410993,1018.1745111644483,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,39140.63315903272,432.56357445057466,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,57231.22853319298,719.126487133002,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,209301.52236770935,595.1579075529496,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,1803546.1998608923,12001.488195688791,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqWithSfmMappingBenchmark.testQuery","avgt",1,100,32990.961270261534,327.8767401613888,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqWithSfmMappingBenchmark.testQuery","avgt",1,100,44402.42119458375,288.24878511655754,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jooq.JooqWithSfmMappingBenchmark.testQuery","avgt",1,100,143848.82923912018,639.3020924806125,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jooq.JooqWithSfmMappingBenchmark.testQuery","avgt",1,100,1174061.0478224624,17232.685351231143,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,2185.290007504971,18.841073827993103,"ns/op","HSQLDB","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,2233.54336120113,19.951145938252562,"ns/op","HSQLDB","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,6185.783735063986,12.248349667428752,"ns/op","HSQLDB","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,6600.331146599605,23.420280962526707,"ns/op","HSQLDB","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,45454.88195503699,114.23435306390006,"ns/op","HSQLDB","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,49589.05663495807,101.63896978920798,"ns/op","HSQLDB","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,436129.27104041335,1019.9028133329987,"ns/op","HSQLDB","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,479481.5440097004,1433.7275343600081,"ns/op","HSQLDB","1000","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,1945.9177830396602,17.890173877931623,"ns/op","HSQLDB","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,1992.0298171441627,23.17329630200872,"ns/op","HSQLDB","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,5209.796485777723,23.77081705575714,"ns/op","HSQLDB","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,5632.441524027274,67.14133810557713,"ns/op","HSQLDB","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,37478.73884926553,74.75178608378866,"ns/op","HSQLDB","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,41012.90142567347,73.3654692647802,"ns/op","HSQLDB","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,357181.88658358925,805.9092144540596,"ns/op","HSQLDB","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,397116.84264714003,825.8788306171522,"ns/op","HSQLDB","1000","false"
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,14643.518886366053,89.897322627361,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,118298.90035447465,900.8837469103385,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1153763.0942830292,11757.198021019456,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1.172893472453548E7,150212.21878935158,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,2837.176320098632,14.880509764746751,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,6642.742746893604,31.89297355791619,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,43826.41843967108,88.01478787749515,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,410034.25014404877,1031.932681386901,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,6486.7663133412925,67.03082989331469,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,11920.618813189636,37.727097514825324,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,65794.93803871123,151.285128328484,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,601438.1168385571,1175.776882991191,"ns/op","HSQLDB","1000",""
