"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,24318.087562,178.099086,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,32346.458968,173.588725,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,115459.397123,282.150777,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,920527.047965,2548.564216,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,21795.530365,129.786490,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,25628.796206,166.032139,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,61650.946922,390.612825,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,419613.572557,1887.454052,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,27552.685280,271.710602,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,39379.405072,159.146279,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,160704.110114,432.256575,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,1325190.064694,5032.724219,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,2074.771264,23.138548,"ns/op",HSQLDB,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,2362.689315,28.598339,"ns/op",HSQLDB,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,7045.660901,73.528384,"ns/op",HSQLDB,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,8839.665094,37.429225,"ns/op",HSQLDB,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,55676.724496,223.812948,"ns/op",HSQLDB,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,74591.921842,503.929841,"ns/op",HSQLDB,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,544331.147815,4054.203819,"ns/op",HSQLDB,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,726092.269801,3249.722986,"ns/op",HSQLDB,1000,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,2123.410110,36.820897,"ns/op",HSQLDB,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,2357.983553,19.046502,"ns/op",HSQLDB,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,5279.369883,19.577540,"ns/op",HSQLDB,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,6998.507600,29.460952,"ns/op",HSQLDB,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,36828.934892,111.772084,"ns/op",HSQLDB,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,53262.659398,343.432929,"ns/op",HSQLDB,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,350058.025942,2472.967059,"ns/op",HSQLDB,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,495423.574688,1996.430685,"ns/op",HSQLDB,1000,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,1758.351693,17.377108,"ns/op",HSQLDB,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,2028.605255,31.230716,"ns/op",HSQLDB,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,5203.758944,64.977251,"ns/op",HSQLDB,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,6750.939887,57.217880,"ns/op",HSQLDB,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,39795.560571,448.580320,"ns/op",HSQLDB,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,53993.081811,258.020362,"ns/op",HSQLDB,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,375489.799330,4674.925158,"ns/op",HSQLDB,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,497213.573102,2570.682901,"ns/op",HSQLDB,1000,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,1754.206148,19.469609,"ns/op",HSQLDB,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,2018.038292,18.367353,"ns/op",HSQLDB,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,4913.185332,19.847228,"ns/op",HSQLDB,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,6640.762409,24.396974,"ns/op",HSQLDB,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,36090.483243,89.382415,"ns/op",HSQLDB,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,52805.547026,360.870404,"ns/op",HSQLDB,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,350030.865192,1505.415761,"ns/op",HSQLDB,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQueryForEach","avgt",1,100.000000,491516.277034,2198.084447,"ns/op",HSQLDB,1000,false
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,10918.319930,63.254540,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,87146.909188,413.392381,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,852057.351257,11653.712976,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,8398218.881928,78408.078252,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100.000000,2329.862559,30.929003,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100.000000,6031.369637,34.040082,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100.000000,41697.969704,235.010091,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100.000000,394940.236442,1312.632498,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,16592.673244,31.008744,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,20450.689099,116.417333,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,55704.057372,182.457030,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,412391.355886,2292.817950,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,17769.522316,87.784356,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,23927.283763,95.533603,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,82857.280037,266.675038,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,670750.195265,1131.851663,"ns/op",HSQLDB,1000,
